[0.01435278 0.01574025 0.9699071 ],[6.30587930e-02 2.00151592e-07 1.86601941e-07],[1.78357201e-01 5.66114192e-07 5.27789992e-07]
[0.01459878 0.01464551 0.97075564],[6.30241797e-02 2.00447031e-07 1.86141059e-07],[1.78259299e-01 5.66949818e-07 5.26486420e-07]
[0.04844572 0.13301192 0.8185423 ],[8.15890144e-02 9.87148042e-06 1.40680373e-05],[2.30768581e-01 2.79207630e-05 3.97904183e-05]
[0.05055695 0.10287236 0.8465707 ],[8.02127567e-02 1.15583981e-05 1.97647159e-05],[2.26875937e-01 3.26920868e-05 5.59030585e-05]
[0.03002159 0.23828478 0.73169357],[5.43330073e-02 3.84099057e-05 3.65928839e-04],[1.53676952e-01 1.08639619e-04 1.03500305e-03]
[0.02798358 0.252154   0.7198624 ],[6.02859103e-02 3.97406186e-05 2.72653117e-04],[1.70514304e-01 1.12403444e-04 7.71179470e-04]
[0.07012449 0.17444725 0.75542825],[0.05249933 0.00012181 0.00116559],[0.14849054 0.00034452 0.00329678]
[0.11141765 0.11967015 0.76891226],[0.05027332 0.00011417 0.0011968 ],[0.14219441 0.00032292 0.00338506]
[0.40624166 0.03575134 0.55800694],[0.01349102 0.02479775 0.00058572],[0.03815836 0.07013863 0.00165668]
[0.39414153 0.03704982 0.5688086 ],[0.01540009 0.02004064 0.00050209],[0.04355804 0.05668349 0.00142014]
[0.03947187 0.11987695 0.8406512 ],[2.32411324e-02 7.34499666e-05 3.81157492e-03],[0.06573585 0.00020775 0.01078076]
[0.04056071 0.12138158 0.8380577 ],[2.89702663e-02 4.68399537e-05 1.88861038e-03],[0.08194029 0.00013248 0.0053418 ]
[0.0202572  0.02468894 0.9550538 ],[6.41718726e-02 3.64323078e-07 2.84554556e-07],[1.81505465e-01 1.03046128e-06 8.04841825e-07]
[0.01752813 0.02130703 0.9611648 ],[6.41183649e-02 3.78586258e-07 2.90260156e-07],[1.81354122e-01 1.07080364e-06 8.20979698e-07]
[0.03026427 0.03018796 0.9395477 ],[7.29626577e-02 1.04384087e-06 1.01928605e-06],[2.06369560e-01 2.95242784e-06 2.88297632e-06]
[0.02897586 0.02940405 0.9416201 ],[7.28970728e-02 1.04184942e-06 1.10521194e-06],[2.06184058e-01 2.94679516e-06 3.12601142e-06]
[0.07964341 0.08042626 0.83993036],[0.06325373 0.00019167 0.00107795],[0.17890857 0.00054213 0.00304891]
[0.08660802 0.08821914 0.82517284],[0.0689544  0.00021134 0.00091361],[0.19503249 0.00059776 0.00258408]
[0.51333684 0.01523112 0.471432  ],[0.00279346 0.0829069  0.00119555],[0.0079011  0.23449614 0.00338152]
[0.5055118  0.01529625 0.47919196],[0.00290356 0.08043047 0.00112885],[0.00821252 0.22749173 0.00319286]
[0.01548536 0.01376471 0.9707499 ],[6.30064242e-02 2.16911445e-07 1.93021453e-07],[1.78209079e-01 6.13518214e-07 5.45947114e-07]
[0.01543108 0.01393435 0.9706345 ],[6.30582835e-02 2.13105755e-07 1.92256970e-07],[1.78355759e-01 6.02754097e-07 5.43784830e-07]
[0.14582683 0.5928755  0.26129773],[0.04493979 0.03204165 0.08968389],[0.12710893 0.09062746 0.25366433]
[0.12102783 0.6656224  0.2133497 ],[0.04689748 0.03651765 0.0957007 ],[0.13264609 0.10328751 0.27068245]
[0.07286918 0.05253684 0.8745939 ],[7.38021939e-02 1.73822022e-06 2.26951211e-06],[2.08744127e-01 4.91642923e-06 6.41914963e-06]
[0.05969358 0.05519012 0.88511634],[7.42724401e-02 1.81207081e-06 2.33049683e-06],[2.10074184e-01 5.12531022e-06 6.59164045e-06]
[0.09850015 0.302415   0.5990848 ],[0.02102817 0.00022848 0.00863815],[0.05947663 0.00064624 0.02443238]
[0.09966273 0.30614173 0.59419554],[0.02181279 0.00022847 0.00822267],[0.06169587 0.00064621 0.02325722]
[0.06387493 0.06946499 0.86666006],[7.75197169e-02 2.62835416e-06 2.98216675e-06],[2.19258870e-01 7.43410819e-06 8.43484133e-06]
[0.06184281 0.07071131 0.86744595],[7.62512069e-02 2.81784213e-06 3.91791048e-06],[2.15670982e-01 7.97006112e-06 1.10815243e-05]
[0.25330645 0.13748592 0.6092077 ],[0.03645999 0.03180467 0.00437905],[0.10312442 0.0899572  0.01238581]
