[0.03887433 0.03938767 0.92173797],[7.58376341e-02 1.94750957e-06 2.07979376e-06],[2.14501221e-01 5.50838890e-06 5.88254508e-06]
[0.01221198 0.0182501  0.9695379 ],[6.24623278e-02 1.96802100e-07 2.47568977e-07],[1.76670142e-01 5.56640398e-07 7.00230809e-07]
[0.0227521  0.18804166 0.7892062 ],[4.76908369e-02 1.56961243e-05 2.39084837e-04],[1.34890057e-01 4.43953439e-05 6.76234039e-04]
[0.08677822 0.01820626 0.8950155 ],[6.06059962e-02 1.91143112e-05 3.29159729e-06],[1.71419643e-01 5.40634361e-05 9.31004305e-06]
[0.01356458 0.0165309  0.9699045 ],[6.35455636e-02 2.11939681e-07 2.00402001e-07],[1.79733996e-01 5.99455943e-07 5.66822455e-07]
[0.01579897 0.02026128 0.9639398 ],[6.42596514e-02 2.28799886e-07 2.21589300e-07],[1.81753741e-01 6.47143804e-07 6.26749187e-07]
[0.0158373  0.01427532 0.9698873 ],[6.30550529e-02 1.99703070e-07 2.30203043e-07],[1.78346622e-01 5.64845580e-07 6.51112532e-07]
[0.00904374 0.8347809  0.15617542],[4.11337415e-05 2.80473969e-02 1.68796462e-03],[0.00011634 0.07933002 0.00477428]
[0.23954403 0.02312507 0.7373309 ],[2.62621146e-02 2.94641618e-03 6.88796048e-05],[0.07428048 0.00833372 0.00019482]
[0.01752391 0.01702361 0.9654526 ],[6.33707670e-02 1.97610055e-07 2.12768311e-07],[1.79239596e-01 5.58925641e-07 6.01799661e-07]
[0.03882955 0.01638489 0.94478554],[6.84872672e-02 5.71744900e-07 6.95759277e-07],[1.93711244e-01 1.61713878e-06 1.96790441e-06]
[0.02203109 0.7290569  0.24891204],[0.00048052 0.00633464 0.03794349],[0.00135912 0.01791707 0.10732039]
[0.04971813 0.09898839 0.8512935 ],[4.91174140e-02 1.35338522e-05 1.86391868e-04],[1.38925026e-01 3.82795146e-05 5.27195815e-04]
[0.04548333 0.02403371 0.9304829 ],[5.30085663e-02 3.81152814e-05 3.36245683e-06],[1.49930867e-01 1.07806296e-04 9.51046409e-06]
[0.01454335 0.0157213  0.9697353 ],[6.33849794e-02 1.98865622e-07 2.14935398e-07],[1.79279795e-01 5.62476920e-07 6.07929109e-07]
[0.45857278 0.01425839 0.52716875],[0.00166701 0.1005317  0.00223299],[0.00471501 0.28434659 0.00631584]
[0.02561285 0.03675053 0.9376367 ],[6.59528320e-02 2.92045056e-07 2.95031190e-07],[1.86542779e-01 8.26028158e-07 8.34474220e-07]
[0.05493758 0.25915492 0.68590754],[5.27459243e-02 4.84617762e-05 5.08018354e-04],[1.49188003e-01 1.37070602e-04 1.43689289e-03]
[0.19337538 0.09796685 0.70865774],[0.03996298 0.00019977 0.00303636],[0.11303237 0.00056503 0.00858811]
[0.04091463 0.12254976 0.8365356 ],[3.54044130e-02 1.60201667e-05 5.09565074e-04],[1.00138802e-01 4.53118740e-05 1.44126768e-03]
[0.3467949  0.04127181 0.61193335],[0.03097659 0.00541243 0.00025844],[0.08761503 0.01530868 0.00073098]
[0.05000529 0.07704374 0.8729509 ],[7.47445626e-02 2.33628274e-06 1.88844950e-06],[2.11409548e-01 6.60800548e-06 5.34134180e-06]
[0.01484209 0.01472571 0.97043216],[6.31785776e-02 1.87922702e-07 1.98500373e-07],[1.78696003e-01 5.31525668e-07 5.61443840e-07]
[0.03848504 0.02482259 0.9366924 ],[6.88486540e-02 1.07490062e-06 7.49295236e-07],[1.94733401e-01 3.04027808e-06 2.11932697e-06]
[0.08773939 0.16559169 0.7466689 ],[0.07512252 0.00016152 0.00051842],[0.21247857 0.00045684 0.00146632]
[0.03048697 0.02829882 0.94121426],[6.54067005e-02 9.50486219e-07 2.37776208e-06],[1.84998086e-01 2.68838100e-06 6.72532675e-06]
[0.024682   0.02313618 0.9521819 ],[6.64820621e-02 3.64431005e-07 4.05884384e-07],[1.88039668e-01 1.03076654e-06 1.14801440e-06]
